type,jan_quit,feb_quit,mar_quit,apr_quit,may_quit,jun_quit,jul_quit,aug_quit,sep_quit,oct_quit,nov_quit,dec_quit,total_quit,jan_m,feb_m,mar_m,apr_m,may_m,jun_m,jul_m,aug_m,sep_m,oct_m,nov_m,dec_m,total_m
กิจกรรมด้านสุขภาพของมนุษย์,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
กิจกรรมโรงพยาบาล,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
กิจกรรมโรงพยาบาล,1,4,1,3,0,1,2,3,3,1,1,9,29,1.0,71.7,1.0,242.63646,0.0,75.0,0.8,6.0,22.0,2.0,1.0,17.0,440.13646
กิจกรรมโรงพยาบาลเฉพาะทาง,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
กิจกรรมคลินิกโรคทั่วไป,6,5,10,1,3,5,9,7,7,15,13,39,120,11.5,5.0,11.7,1.0,2.1,10.0,13.0,17.5,6.7,16.46,12.8,253.1,360.86
กิจกรรมคลินิกโรคเฉพาะทาง,8,2,0,1,2,9,6,13,10,7,8,28,94,13.5,3.0,0.0,1.0,2.0,11.7,10.0,30.4,24.1,18.2,10.0,44.5,168.39999999999998
กิจกรรมทางทันตกรรม,2,1,1,0,0,1,3,0,2,5,4,6,25,4.0,1.0,10.0,0.0,0.0,2.0,3.0,0.0,6.2,10.4,42.9,6.5,86.0
กิจกรรมด้านการพยาบาลและผดุงครรภ์,1,3,1,1,0,0,1,0,0,1,0,4,12,0.95,1.8,1.0,0.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.6,9.65
กิจกรรมด้านกายภาพบำบัด,1,0,0,0,0,0,1,1,3,0,0,3,9,11.0,0.0,0.0,0.0,0.0,0.0,8.0,0.1,7.0,0.0,0.0,6.7,32.800000000000004
กิจกรรมในห้องปฏิบัติการทางการแพทย์,0,0,0,0,0,2,1,1,1,0,3,5,13,0.0,0.0,0.0,0.0,0.0,13.0,2.436,0.2,1.0,0.0,8.0,22.7,47.336
กิจกรรมอื่น ๆ ด้านสุขภาพของมนุษย์ ซึ่งมิได้จัดประเภทไว้ในที่อื่น,3,1,3,1,2,5,5,6,2,3,3,18,52,4.0,1.0,2.25,2.0,2.25,6.9,5.25,10.3,1.8,2.2,8.0,35.2,81.15
หน่วยบริการทางการพยาบาลที่จัดที่พักให้,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
กิจกรรมการดูแลรักษาในสถานที่ที่มีที่พักและมีคนดูแลประจำ สำหรับผู้พิการทางสมอง,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
กิจกรรมการดูแลรักษาในสถานที่ที่มีที่พักและมีคนดูแลประจำ สำหรับผู้มีปัญหาสุขภาพจิต,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0
กิจกรรมการดูแลรักษาในสถานที่ที่มีที่พักและมีคนดูแลประจำ สำหรับผู้ใช้สารเสพติด,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
กิจกรรมการดูแลรักษาในสถานที่ที่มีที่พักและมีคนดูแลประจำ สำหรับผู้สูงอายุ,0,2,1,3,0,2,1,3,4,2,1,8,27,0.0,2.0,0.1,3.0,0.0,1.1,2.0,7.0,4.0,1.3,1.0,12.0,33.5
กิจกรรมการดูแลรักษาในสถานที่ที่มีที่พักและมีคนดูแลประจำ สำหรับเด็กและเยาวชนพิการ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
กิจกรรมการดูแลรักษาในสถานที่ที่มีที่พักและมีคนดูแลประจำ สำหรับผู้พิการ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
กิจกรรมการดูแลรักษาในสถานที่ที่มีที่พักและมีคนดูแลประจำ สำหรับเด็กและเยาวชน (ยกเว้น ผู้พิการซึ่งไม่สามารถช่วยเหลือตนเองได้ทั้งหมด หรือผู้ที่ไม่สามารถอยู่ตามลำพังได้และผู้ใช้สารเสพติด),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
กิจกรรมการดูแลรักษาในสถานที่ที่มีที่พักและมีคนดูแลประจำ สำหรับบุคคลอื่น ๆ ซึ่งมิได้จัดประเภทไว้ในที่อื่น,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
กิจกรรมสังคมสงเคราะห์โดยไม่มีที่พักอาศัยสำหรับผู้สูงอายุ,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
กิจกรรมสังคมสงเคราะห์โดยไม่มีที่พักอาศัยสำหรับผู้พิการ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
กิจกรรมการรับเลี้ยงเด็กกลางวัน,0,1,0,0,0,0,0,0,0,0,0,1,2,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,6.75
กิจกรรมงานสังคมสงเคราะห์อื่นๆโดยไม่มีที่พักอาศัยซึ่งมิได้ จัดประเภทไว้ในที่อื่น,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0
กิจกรรมการสร้างสรรค์ศิลปะและความบันเทิง,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
กิจกรรมการสร้างสรรค์ศิลปะ,0,1,1,1,0,1,2,0,4,1,1,5,17,0.0,2.0,1.0,1.0,0.0,1.0,1.1,0.0,5.0,1.0,1.0,2.55,15.65
กิจกรรมด้านความบันเทิง,2,3,3,3,2,3,6,4,7,10,3,16,62,2.0,1.2,8.0,6.0,2.0,95.0,36.85,15.09,7.0,11.8,9.5,17.55,211.99000000000004
กิจกรรมห้องสมุด,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
กิจกรรมหอจดหมายเหตุ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
กิจกรรมพิพิธภัณฑ์,0,0,0,1,0,0,0,0,0,1,0,0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
กิจกรรมการดำเนินงานเกี่ยวข้องกับโบราณสถานและอาคารทางประวัติศาสตร์,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
กิจกรรมสวนพฤกษชาติและสวนสัตว์,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
กิจกรรมการอนุรักษ์ธรรมชาติ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
กิจกรรมการพนันและการเสี่ยงโชค,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
กิจกรรมการขายสลากกินแบ่ง,8,4,6,3,0,1,6,2,7,14,3,27,81,15.5,12.5,2.1,3.0,0.0,0.2,7.15,7.0,9.7,5.9,3.7,14.2,80.95
กิจกรรมการพนันและการเสี่ยงโชคอื่นๆซึ่งมิได้จัดประเภทไว้ ในที่อื่น,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
กิจกรรมด้านการกีฬา ความบันเทิงและนันทนาการ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
กิจกรรมด้านการกีฬา,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
การดำเนินงานเกี่ยวกับสิ่งอำนวยความสะดวกทางการกีฬา,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
การดำเนินงานเกี่ยวกับสิ่งอำนวยความสะดวกสำหรับการแข่งขัน กีฬา,0,1,0,2,1,1,4,3,2,1,1,3,19,0.0,2.0,0.0,2.0,1.0,10.0,7.5,13.0,3.0,1.0,1.2,8.0,48.7
การดำเนินงานของสถานที่ออกกำลังกาย,2,2,1,1,0,5,4,0,4,2,4,8,33,3.5,3.3,1.0,2.0,0.0,8.7,16.01,0.0,6.0,4.0,10.0,11.9,66.41000000000001
กิจกรรมด้านสโมสรกีฬา,0,0,0,0,0,1,1,1,0,0,2,2,7,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.01,1.3,6.31
กิจกรรมอื่นๆทางด้านการกีฬา,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
กิจกรรมการจัดการแข่งขันกีฬา,0,0,0,0,0,0,0,3,3,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.0,0.0,0.0,0.0,6.6
กิจกรรมของสมาคม/สมาพันธ์กีฬา,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
กิจกรรมอื่นๆทางด้านการกีฬาซึ่งมิได้จัดประเภทไว้ในที่อื่น,0,0,0,0,0,1,1,0,1,2,1,3,9,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,3.5,2.0,6.0,17.5
กิจกรรมทางด้านความบันเทิงและนันทนาการอื่น ๆ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
กิจกรรมด้านสวนสนุกและธีมปาร์ค,0,1,0,1,0,0,1,0,1,0,0,1,5,0.0,5.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.1,11.1
กิจกรรมด้านความบันเทิงและนันทนาการอื่น ๆ ซึ่งมิได้จัดประเภท ไว้ในที่อื่น,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
กิจกรรมสวนพักผ่อนหย่อนใจและชายหาด,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
กิจกรรมการแสดงโชว์เพื่อความบันเทิงและการนันทนาการ,0,0,0,1,0,1,1,1,0,1,0,0,5,0.0,0.0,0.0,1.0,0.0,1.0,0.5,2.0,0.0,4.0,0.0,0.0,8.5
กิจกรรมการดำเนินงานร้านเกมและตู้เกมหยอดเหรียญ,0,0,0,1,0,0,1,0,1,2,0,0,5,0.0,0.0,0.0,1.0,0.0,0.0,2575.0,0.0,0.1,6.0,0.0,0.0,2582.1
กิจกรรมด้านความบันเทิงและการนันทนาการอื่นๆซึ่งมิได้ จัดประเภทไว้ในที่อื่น,0,0,1,0,0,0,0,0,1,2,1,2,7,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,2.0,16.0
กิจกรรมขององค์กรสมาชิกธุรกิจและองค์กรสมาชิกนายจ้าง,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
กิจกรรมขององค์กรสมาชิกผู้ประกอบวิชาชีพ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
กิจกรรมของสหภาพแรงงาน,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2
กิจกรรมขององค์กรทางศาสนา,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
กิจกรรมขององค์กรสิทธิมนุษยชน,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
กิจกรรมของสมาคมเยาวชน,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
กิจกรรมขององค์กรด้านสิ่งแวดล้อมและนิเวศวิทยา,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
กิจกรรมของสมาคมด้านวัฒนธรรมและนันทนาการ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
กิจกรรมการเป็นสมาชิกองค์กรอื่นๆซึ่งมิได้จัดประเภทไว้ในที่อื่น,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
การซ่อมคอมพิวเตอร์และอุปกรณ์สื่อสาร,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
การซ่อมคอมพิวเตอร์และอุปกรณ์ต่อพ่วง,0,0,2,0,0,2,0,2,4,3,2,2,17,0.0,0.0,0.2,0.0,0.0,1.1,0.0,2.0,6.0,7.0,2.0,2.1,20.4
การซ่อมอุปกรณ์สื่อสาร,0,0,0,0,0,0,0,0,1,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.425,1.425
การซ่อมเครื่องอิเล็กทรอนิกส์สำหรับผู้บริโภค,1,0,0,1,0,0,0,0,1,0,0,1,4,1.2,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.45
การซ่อมเครื่องใช้ในครัวเรือนและอุปกรณ์สำหรับบ้านและสวน,0,0,0,0,1,0,1,0,0,1,3,1,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.5,1.0,9.5
การซ่อมรองเท้าและเครื่องหนัง,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
การซ่อมเฟอร์นิเจอร์และของตกแต่งบ้าน,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
การซ่อมของใช้ส่วนบุคคลและของใช้ในครัวเรือนอื่นๆ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
การซ่อมนาฬิกา,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
การซ่อมเครื่องแต่งกาย,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
การซ่อมจักรยานสองล้อ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
การซ่อมเครื่องดนตรี,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
การซ่อมเครื่องกีฬา,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
การซ่อมของใช้ส่วนบุคคลและของใช้ในครัวเรือนอื่นๆซึ่งมิได้ จัดประเภทไว้ในที่อื่น,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
การให้บริการด้านสุขภาพยกเว้นกิจกรรมทางด้านกีฬา,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
กิจกรรมสปา,2,2,0,5,3,2,7,4,9,3,9,20,66,4.0,3.0,0.0,13.0,3.3,2.4,11.1,6.0,10.71,8.0,11.3,34.85,107.66
กิจกรรมการบริการลดน้ำหนัก,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
กิจกรรมการแต่งผม,2,0,0,0,1,1,2,2,3,1,3,4,19,2.5,0.0,0.0,0.0,3.0,0.1,4.0,1.2,6.0,0.2,1.65,11.0,29.649999999999995
กิจกรรมการดูแลความงามแต่งเล็บมือและเล็บเท้า,5,1,5,6,6,2,3,6,5,13,6,18,76,10.0,0.3,3.005,11.0,10.5,2.0,4.0,7.38,4.5,14.71,15.7,27.72,110.815
กิจกรรมการให้บริการด้านสุขภาพอื่นๆซึ่งมิได้จัดประเภทไว้ ในที่อื่น,0,0,0,1,0,2,0,0,0,0,2,3,8,0.0,0.0,0.0,0.5,0.0,0.4,0.0,0.0,0.0,0.0,11.0,4.0,15.9
การให้บริการซักรีด,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
การบริการซักรีด (ยกเว้นโดยเครื่องซักผ้าชนิดหยอดเหรียญ),1,0,0,0,0,2,1,3,2,1,3,7,20,1.0,0.0,0.0,0.0,0.0,1.6,5.0,3.0,2.0,1.0,2.6,7.6,23.8
การซักผ้าโดยเครื่องซักผ้าชนิดหยอดเหรียญ,2,3,4,1,1,7,1,4,0,1,1,8,33,4.0,1.6,11.3,1.0,0.5,11.1,0.5,4.5,0.0,1.0,1.0,11.5,48.0
การบริการฟอกและย้อมสี,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
กิจกรรมการให้บริการอื่นๆส่วนบุคคล,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
กิจกรรมเกี่ยวกับงานศพและกิจกรรมที่เกี่ยวข้อง,4,0,0,0,0,0,0,0,0,0,0,0,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
กิจกรรมการดูแลสัตว์เลี้ยง,0,0,0,0,0,1,1,0,1,0,0,3,6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.4,9.4
กิจกรรมการบริการด้วยเครื่องหยอดเหรียญ,0,0,0,0,0,0,0,0,1,0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,6.0
กิจกรรมโหราศาสตร์และไสยศาสตร์,1,0,0,0,0,1,0,0,1,1,0,1,5,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.0,1.0,0.0,1.0,4.1
กิจกรรมการบริการอาบอบนวดและการบริการอื่นๆที่คล้ายกัน,0,0,0,0,0,0,0,0,0,1,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,1.0,5.5
กิจกรรมการบริการอื่น ๆ ส่วนบุคคลซึ่งมิได้จัดประเภทไว้ในที่อื่น,4,2,3,7,5,8,10,6,11,10,14,31,111,4.2,1.1,6.0,14.5,6.21,18.1,18.0,4.6,10.5,24.51,30.0,47.05,184.77
กิจกรรมการจ้างงานในครัวเรือนในฐานะที่เป็นนายจ้างส่วนบุคคล,1,0,0,0,0,0,0,0,0,1,0,0,2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1
กิจกรรมการผลิตสินค้าเพื่อใช้ในครัวเรือนซึ่งไม่สามารถจำแนก กิจกรรมได้อย่างชัดเจน,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
